id,name,acronym,kind,latitude,longitude,belong_to
3698,joia,joia,city,-28.647,-54.122,172
3699,tingo maria,tingo maria,city,-9.29616,-75.99831,136
3700,porto san giorgio,porto san giorgio,city,43.17784,13.79411,15
3701,dom silverio,dom silverio,city,-20.16,-42.968,168
3702,santa rita de jacutinga,santa rita de jacutinga,city,-22.149,-44.095,168
3703,monte alegre do sul,monte alegre do sul,city,-22.682,-46.681,170
3704,queimadas,queimadas,city,-7.358,-35.898,158
3705,bueno brandao,bueno brandao,city,-22.441,-46.351,168
3706,bom jesus do itabapoana,bom jesus do itabapoana,city,-21.134,-41.68,169
3707,sao joaquim do monte,sao joaquim do monte,city,-8.432,-35.804,159
3708,santa rita do sapucai,santa rita do sapucai,city,-22.252,-45.703,168
3709,sapucaia,sapucaia,city,-21.995,-42.914,169
3710,mossamedes,mossamedes,city,-16.127,-50.215,164
3711,maximiliano de almeida,maximiliano de almeida,city,-27.632,-51.803,172
3712,riachao do jacuipe,riachao do jacuipe,city,-11.81,-39.382,155
3713,cajuru,cajuru,city,-21.275,-47.304,170
3714,sao sebastiao,sao sebastiao,city,-23.76,-45.41,170
3715,bataypora,bataypora,city,-22.295,-53.271,166
3716,machadinho,machadinho,city,-27.567,-51.668,172
3717,benevides,benevides,city,-1.361,-48.245,152
3718,divino,divino,city,-20.614,-42.149,168
3719,inocencia,inocencia,city,-19.726,-51.93,166
3720,antonio carlos,antonio carlos,city,-21.318,-43.747,168
3721,pirapozinho,pirapozinho,city,-22.275,-51.5,170
3722,aguanil,aguanil,city,-20.943,-45.393,168
3723,urubici,urubici,city,-28.015,-49.592,173
3724,araujos,araujos,city,-19.948,-45.166,168
3725,pedro gomes,pedro gomes,city,-18.101,-54.552,166
3726,colinas,colinas,city,-6.026,-44.249,157
3727,dom cavati,dom cavati,city,-19.374,-42.106,168
3728,japaratuba,japaratuba,city,-10.593,-36.94,161
3729,cascalho rico,cascalho rico,city,-18.576,-47.877,168
3730,santa rita do araguaia,santa rita do araguaia,city,-17.326,-53.205,164
3731,jardim,jardim,city,-21.48,-56.138,166
3732,salto de pirapora,salto de pirapora,city,-23.649,-47.573,170
3733,ouro branco,ouro branco,city,-9.167,-37.357,154
3734,sao simao,sao simao,city,-18.991,-50.544,164
3735,new delhi,new delhi,city,28.63576,77.22445,71
3736,telemaco borba,telemaco borba,city,-24.324,-50.616,171
3737,fontoura xavier,fontoura xavier,city,-28.983,-52.346,172
3738,santana do matos,santana do matos,city,-5.958,-36.656,160
3739,juina,juina,city,-11.378,-58.741,165
3740,paramirim,paramirim,city,-13.443,-42.239,155
3741,juazeirinho,juazeirinho,city,-7.068,-36.578,158
3742,ibicare,ibicare,city,-27.092,-51.365,173
3743,assare,assare,city,-6.874,-39.875,156
3744,sananduva,sananduva,city,-27.95,-51.807,172
3745,sao vicente,sao vicente,city,-6.216,-36.684,160
3746,sao sebastiao,sao sebastiao,city,-9.934,-36.554,154
3747,unai,unai,city,-16.358,-46.906,168
3748,mato grosso,mato grosso,city,-6.534,-37.725,158
3749,pedra dourada,pedra dourada,city,-20.83,-42.154,168
3750,regeneracao,regeneracao,city,-6.238,-42.688,162
3751,nazarezinho,nazarezinho,city,-6.916,-38.325,158
3752,santo cristo,santo cristo,city,-27.824,-54.663,172
3753,sao bernardo,sao bernardo,city,-3.361,-42.418,157
3754,ji parana,ji parana,city,-10.882,-61.944,149
3755,salete,salete,city,-26.98,-50,173
3756,carandai,carandai,city,-20.954,-43.806,168
3757,saudades,saudades,city,-26.924,-53.003,173
3758,mirador,mirador,city,-6.371,-44.363,157
3759,uniao dos palmares,uniao dos palmares,city,-9.163,-36.032,154
3760,itapevi,itapevi,city,-23.549,-46.934,170
3761,tres pontas,tres pontas,city,-21.367,-45.513,168
3762,ubaporanga,ubaporanga,city,-19.635,-42.106,168
3763,zemun,zemun,city,44.84306,20.40111,28
3764,tres marias,tres marias,city,-18.206,-45.242,168
3765,lupercio,lupercio,city,-22.415,-49.817,170
3766,rio preto,rio preto,city,-22.089,-43.828,168
3767,sao tome,sao tome,city,0.33654,6.72732,121
3768,mucum,mucum,city,-29.165,-51.868,172
3769,pilao arcado,pilao arcado,city,-10.003,-42.504,155
3770,belford roxo,belford roxo,city,-22.764,-43.399,169
3771,luziania,luziania,city,-16.253,-47.95,164
3772,sao joao batista,sao joao batista,city,-2.955,-44.807,157
3773,jacunda,jacunda,city,-4.451,-49.116,152
3774,hertford,hertford,city,51.79588,-0.07854,9
3775,dom joaquim,dom joaquim,city,-18.967,-43.256,168
3776,ipanema,ipanema,city,-19.801,-41.713,168
3777,cedro,cedro,city,-6.607,-39.062,156
3778,santa vitoria,santa vitoria,city,-18.839,-50.121,168
3779,boca do acre,boca do acre,city,-8.752,-67.398,151
3780,braco do norte,braco do norte,city,-28.275,-49.166,173
3781,itapaci,itapaci,city,-14.951,-49.549,164
3782,arealva,arealva,city,-22.029,-48.911,170
3783,itaquirai,itaquirai,city,-23.474,-54.185,166
3784,tabatinga,tabatinga,city,-21.717,-48.688,170
3785,ubirata,ubirata,city,-24.545,-52.988,171
3786,xapuri,xapuri,city,-10.652,-68.504,147
3787,parapua,parapua,city,-21.783,-50.793,170
3788,pau dos ferros,pau dos ferros,city,-6.111,-38.209,160
3789,iturama,iturama,city,-19.728,-50.196,168
3790,bankura,bankura,city,23.23241,87.0716,71
3791,almenara,almenara,city,-16.184,-40.694,168
3792,sao francisco do para,sao francisco do para,city,-1.169,-47.795,152
3793,nova soure,nova soure,city,-11.233,-38.483,155
3794,nioaque,nioaque,city,-21.135,-55.83,166
3795,brasilandia,brasilandia,city,-21.256,-52.037,166
3796,cachoeirinha,cachoeirinha,city,-29.951,-51.094,172
3797,florestopolis,florestopolis,city,-22.863,-51.387,171
3798,morretes,morretes,city,-25.477,-48.834,171
3799,santa branca,santa branca,city,-23.397,-45.884,170
3800,zlin,zlin,city,49.22645,17.67065,33
3801,irati,irati,city,-25.467,-50.651,171
3802,cruz machado,cruz machado,city,-26.017,-51.347,171
3803,inhauma,inhauma,city,-19.491,-44.39,168
3804,dois vizinhos,dois vizinhos,city,-25.734,-53.057,171
3805,treze tilias,treze tilias,city,-27.002,-51.406,173
3806,uruacu,uruacu,city,-14.525,-49.141,164
3807,kitchener,kitchener,city,43.42537,-80.5112,115
3808,amelia rodrigues,amelia rodrigues,city,-12.409,-38.759,155
3809,sao pedro da cipa,sao pedro da cipa,city,-16.001,-54.921,165
3810,mirai,mirai,city,-21.195,-42.614,168
3811,barra,barra,city,-11.089,-43.142,155
3812,paulistania,paulistania,city,-22.578,-49.403,170
3813,itaocara,itaocara,city,-21.679,-42.082,169
3814,ibirataia,ibirataia,city,-14.067,-39.641,155
3815,santana dos garrotes,santana dos garrotes,city,-7.384,-37.986,158
3816,governador archer,governador archer,city,-5.022,-44.271,157
3817,roncador,roncador,city,-24.603,-52.275,171
3818,sao paulo do potengi,sao paulo do potengi,city,-5.895,-35.763,160
3819,camboriu,camboriu,city,-27.025,-48.654,173
3820,sao jose do norte,sao jose do norte,city,-32.015,-52.042,172
3821,seattle,seattle,city,47.60621,-122.33207,113
3822,sao roque de minas,sao roque de minas,city,-20.245,-46.366,168
3823,cascavel,cascavel,city,-4.131,-38.236,156
3824,camacari,camacari,city,-12.698,-38.324,155
3825,timburi,timburi,city,-23.205,-49.607,170
3826,cururupu,cururupu,city,-1.828,-44.868,157
3827,marquinho,marquinho,city,-25.113,-52.254,171
3828,augusto severo,augusto severo,city,-5.864,-37.31,160
3829,cristalina,cristalina,city,-16.769,-47.614,164
3830,canguaretama,canguaretama,city,-6.38,-35.129,160
3831,natividade,natividade,city,-21.042,-41.973,169
3832,david canabarro,david canabarro,city,-28.388,-51.848,172
3833,afonso claudio,afonso claudio,city,-20.074,-41.124,167
3834,monte alegre,monte alegre,city,-6.068,-35.332,160
3835,pien,pien,city,-26.098,-49.429,171
3836,herculandia,herculandia,city,-22.004,-50.385,170
3837,dourado,dourado,city,-22.1,-48.318,170
3838,ouro verde de minas,ouro verde de minas,city,-18.071,-41.27,168
3839,serra dourada,serra dourada,city,-12.761,-43.95,155
3840,sao joao do caiua,sao joao do caiua,city,-22.852,-52.337,171
3841,belluno,belluno,city,46.14675,12.21324,15
3842,paulo de faria,paulo de faria,city,-20.031,-49.383,170
3843,planalto,planalto,city,-27.329,-53.059,172
3844,gastao vidigal,gastao vidigal,city,-20.799,-50.187,170
3845,porto dos gauchos,porto dos gauchos,city,-11.535,-57.414,165
3846,sao jose do ouro,sao jose do ouro,city,-27.769,-51.594,172
3847,guidoval,guidoval,city,-21.152,-42.797,168
3848,oriximina,oriximina,city,-1.766,-55.866,152
3849,restinga seca,restinga seca,city,-29.813,-53.375,172
3850,rio dos cedros,rio dos cedros,city,-26.738,-49.274,173
3851,los llanos de aridane,los llanos de aridane,city,28.65851,-17.91821,41
3852,botelhos,botelhos,city,-21.633,-46.395,168
3853,formoso do araguaia,formoso do araguaia,city,-11.797,-49.529,153
3854,santana do deserto,santana do deserto,city,-21.95,-43.166,168
3855,chapada,chapada,city,-28.055,-53.068,172
3856,mako,mako,city,46.21667,20.48333,39
3857,luzilandia,luzilandia,city,-3.458,-42.37,162
3858,gaspar,gaspar,city,-26.931,-48.959,173
3859,maragogipe,maragogipe,city,-12.778,-38.919,155
3860,turrialba,turrialba,city,9.90467,-83.68352,122
3861,piripiri,piripiri,city,-4.273,-41.777,162
3862,paraopeba,paraopeba,city,-19.274,-44.404,168
3863,platina,platina,city,-22.638,-50.204,170
3864,matias barbosa,matias barbosa,city,-21.869,-43.319,168
3865,engenheiro paulo de frontin,engenheiro paulo de frontin,city,-22.55,-43.678,169
3866,guimarania,guimarania,city,-18.844,-46.793,168
3867,dianopolis,dianopolis,city,-11.628,-46.821,153
3868,bezerros,bezerros,city,-8.233,-35.797,159
3869,gurupi,gurupi,city,-11.729,-49.069,153
3870,sao jose do barreiro,sao jose do barreiro,city,-22.645,-44.578,170
3871,santa fe,santa fe,city,-23.038,-51.805,171
3872,vitorino freire,vitorino freire,city,-4.282,-45.251,157
3873,alpinopolis,alpinopolis,city,-20.864,-46.388,168
3874,sao raimundo das mangabeiras,sao raimundo das mangabeiras,city,-7.022,-45.481,157
3875,jaguare,jaguare,city,-18.906,-40.076,167
3876,candeias,candeias,city,-12.668,-38.551,155
3877,izmir,izmir,city,38.41273,27.13838,60
3878,catanduvas,catanduvas,city,-25.203,-53.157,171
3879,itapemirim,itapemirim,city,-21.011,-40.834,167
3880,pirapemas,pirapemas,city,-3.727,-44.223,157
3881,agua doce,agua doce,city,-26.998,-51.556,173
3882,maripa,maripa,city,-24.418,-53.83,171
3883,tabatinga,tabatinga,city,-4.253,-69.938,151
3884,san bernardo,san bernardo,city,-33.59217,-70.6996,133
3885,aarau,aarau,city,47.39254,8.04422,13
3886,paim filho,paim filho,city,-27.711,-51.761,172
3887,zaragoza,zaragoza,city,41.65606,-0.87734,41
3888,pedrinhas,pedrinhas,city,-11.192,-37.674,161
3889,central,central,city,-11.136,-42.113,155
3890,estrela do sul,estrela do sul,city,-18.746,-47.693,168
3891,avanhandava,avanhandava,city,-21.461,-49.95,170
3892,elisio medrado,elisio medrado,city,-12.946,-39.522,155
3893,curral velho,curral velho,city,-7.581,-38.198,158
3894,porto murtinho,porto murtinho,city,-21.699,-57.883,166
3895,imarui,imarui,city,-28.341,-48.82,173
3896,guamare,guamare,city,-5.108,-36.32,160
3897,jaguaquara,jaguaquara,city,-13.531,-39.971,155
3898,sao jorge do ivai,sao jorge do ivai,city,-23.433,-52.293,171
3899,bonfim,bonfim,city,-20.327,-44.239,168
3900,santiago de veraguas,santiago de veraguas,city,8.1,-80.98333,117
3901,anapurus,anapurus,city,-3.672,-43.116,157
3902,cacoal,cacoal,city,-11.438,-61.448,149
3903,aramina,aramina,city,-20.09,-47.786,170
3904,viana,viana,city,-3.22,-45.004,157
3905,honolulu,honolulu,city,21.30694,-157.85833,113
3906,sao luis do paraitinga,sao luis do paraitinga,city,-23.222,-45.31,170
3907,karachi,karachi,city,24.9056,67.0822,65
3908,cajamar,cajamar,city,-23.356,-46.877,170
3909,maracai,maracai,city,-22.611,-50.667,170
3910,pedro ii,pedro ii,city,-4.425,-41.459,162
3911,palmeiras de goias,palmeiras de goias,city,-16.805,-49.926,164
3912,pedra branca,pedra branca,city,-5.454,-39.717,156
3913,corrego do bom jesus,corrego do bom jesus,city,-22.63,-46.02,168
3914,itau,itau,city,-5.84,-37.993,160
3915,severinia,severinia,city,-20.809,-48.803,170
3916,colinas do tocantins,colinas do tocantins,city,-8.059,-48.475,153
3917,pacatuba,pacatuba,city,-3.984,-38.62,156
3918,ubata,ubata,city,-14.214,-39.523,155
3919,miraselva,miraselva,city,-22.966,-51.455,171
3920,mineiros,mineiros,city,-17.569,-52.551,164
3921,dois riachos,dois riachos,city,-9.393,-37.101,154
3922,massape,massape,city,-3.523,-40.343,156
3923,virginopolis,virginopolis,city,-18.823,-42.704,168
3924,poloni,poloni,city,-20.785,-49.824,170
3925,sao jorge d oeste,sao jorge d oeste,city,-25.706,-52.918,171
3926,umburatiba,umburatiba,city,-17.256,-40.573,168
3927,ciriaco,ciriaco,city,-28.344,-51.876,172
3928,sao vicente ferrer,sao vicente ferrer,city,-2.894,-44.88,157
3929,camargo,camargo,city,-28.587,-52.202,172
3930,serra do navio,serra do navio,city,0.896,-52.002,150
3931,carlos barbosa,carlos barbosa,city,-29.298,-51.504,172
3932,papanduva,papanduva,city,-26.37,-50.144,173
3933,manoel ribas,manoel ribas,city,-24.516,-51.668,171
3934,ouro fino,ouro fino,city,-22.283,-46.369,168
3935,sao joao do rio do peixe,sao joao do rio do peixe,city,-6.729,-38.449,158
3936,mata de sao joao,mata de sao joao,city,-12.53,-38.299,155
3937,congonhal,congonhal,city,-22.153,-46.039,168
3938,siriri,siriri,city,-10.604,-37.113,161
3939,resplendor,resplendor,city,-19.326,-41.255,168
3940,icaraima,icaraima,city,-23.396,-53.614,171
3941,mesopolis,mesopolis,city,-19.966,-50.638,170
3942,sumare,sumare,city,-22.822,-47.267,170
3943,itapecuru mirim,itapecuru mirim,city,-3.393,-44.359,157
3944,jumirim,jumirim,city,-23.087,-47.784,170
3945,crucilandia,crucilandia,city,-20.384,-44.337,168
3946,faro,faro,city,-2.171,-56.745,152
3947,nova palmeira,nova palmeira,city,-6.678,-36.421,158
3948,coimbra,coimbra,city,-20.857,-42.803,168
3949,jaboticaba,jaboticaba,city,-27.631,-53.277,172
3950,sao joao do piaui,sao joao do piaui,city,-8.358,-42.247,162
3951,lagoa dos gatos,lagoa dos gatos,city,-8.658,-35.9,159
3952,nova alianca do ivai,nova alianca do ivai,city,-23.177,-52.602,171
3953,coracao de maria,coracao de maria,city,-12.233,-38.75,155
3954,lima duarte,lima duarte,city,-21.843,-43.793,168
3955,rio novo do sul,rio novo do sul,city,-20.863,-40.936,167
3956,itatiba do sul,itatiba do sul,city,-27.387,-52.453,172
3957,passo de camaragibe,passo de camaragibe,city,-9.238,-35.493,154
3958,guanhaes,guanhaes,city,-18.775,-42.933,168
3959,abreus,abreus,city,22.2775,-80.5675,125
3960,sao gabriel,sao gabriel,city,-11.229,-41.912,155
3961,coroaci,coroaci,city,-18.622,-42.286,168
3962,itamaraju,itamaraju,city,-17.039,-39.531,155
3963,cordislandia,cordislandia,city,-21.793,-45.701,168
3964,timon,timon,city,-5.094,-42.837,157
3965,espera feliz,espera feliz,city,-20.65,-41.907,168
3966,itajobi,itajobi,city,-21.318,-49.054,170
3967,sao bonifacio,sao bonifacio,city,-27.901,-48.929,173
3968,sao valentim,sao valentim,city,-27.558,-52.524,172
3969,gravata,gravata,city,-8.201,-35.565,159
3970,cerro cora,cerro cora,city,-6.046,-36.346,160
3971,palma sola,palma sola,city,-26.348,-53.278,173
3972,ibicarai,ibicarai,city,-14.865,-39.588,155
3973,conchal,conchal,city,-22.33,-47.173,170
3974,varzea grande,varzea grande,city,-15.647,-56.133,165
3975,floresta azul,floresta azul,city,-14.86,-39.66,155
3976,luiz alves,luiz alves,city,-26.721,-48.933,173
3977,lindoia do sul,lindoia do sul,city,-27.053,-52.067,173
3978,general salgado,general salgado,city,-20.648,-50.361,170
3979,faria lemos,faria lemos,city,-20.808,-42.03,168
3980,conceicao dos ouros,conceicao dos ouros,city,-22.413,-45.798,168
3981,pontalina,pontalina,city,-17.526,-49.449,164
3982,varzea nova,varzea nova,city,-11.259,-40.942,155
3983,coronel pacheco,coronel pacheco,city,-21.588,-43.266,168
3984,pitanga,pitanga,city,-24.757,-51.761,171
3985,ouro branco,ouro branco,city,-20.521,-43.692,168
3986,amparo,amparo,city,-22.701,-46.764,170
3987,cabaceiras,cabaceiras,city,-7.489,-36.287,158
3988,romelandia,romelandia,city,-26.676,-53.314,173
3989,salesopolis,salesopolis,city,-23.532,-45.846,170
3990,pinheiro preto,pinheiro preto,city,-27.051,-51.231,173
3991,andarai,andarai,city,-12.807,-41.331,155
3992,muana,muana,city,-1.528,-49.217,152
3993,rubelita,rubelita,city,-16.408,-42.263,168
3994,cruz do espirito santo,cruz do espirito santo,city,-7.14,-35.086,158
3995,augusto pestana,augusto pestana,city,-28.517,-53.992,172
3996,astolfo dutra,astolfo dutra,city,-21.315,-42.862,168
3997,coelho neto,coelho neto,city,-4.257,-43.013,157
3998,paranapoema,paranapoema,city,-22.634,-52.098,171
3999,altus,altus,city,34.63813,-99.33398,113
4000,pequi,pequi,city,-19.633,-44.659,168
4001,ascurra,ascurra,city,-26.955,-49.376,173
4002,chavantes,chavantes,city,-23.039,-49.709,170
4003,medeiros neto,medeiros neto,city,-17.374,-40.221,155
4004,lagoa da prata,lagoa da prata,city,-20.023,-45.544,168
4005,carai,carai,city,-17.189,-41.695,168
4006,sabanalarga,sabanalarga,city,10.62962,-74.92063,138
4007,severiano de almeida,severiano de almeida,city,-27.433,-52.116,172
4008,icem,icem,city,-20.342,-49.195,170
4009,embu guacu,embu guacu,city,-23.832,-46.811,170
4010,vertentes,vertentes,city,-7.903,-35.988,159
4011,laurentino,laurentino,city,-27.217,-49.733,173
4012,morro agudo,morro agudo,city,-20.731,-48.058,170
4013,maraial,maraial,city,-8.803,-35.829,159
4014,iguatama,iguatama,city,-20.174,-45.711,168
4015,mambai,mambai,city,-14.488,-46.113,164
4016,eunapolis,eunapolis,city,-16.378,-39.58,155
4017,jesuitas,jesuitas,city,-24.385,-53.388,171
4018,tapirai,tapirai,city,-19.888,-46.02,168
4019,caraubas,caraubas,city,-5.793,-37.557,160
4020,mulungu,mulungu,city,-7.024,-35.462,158
4021,jacinto machado,jacinto machado,city,-28.997,-49.764,173
4022,itai,itai,city,-23.418,-49.091,170
4023,tibagi,tibagi,city,-24.509,-50.414,171
4024,frei inocencio,frei inocencio,city,-18.545,-41.922,168
4025,itaucu,itaucu,city,-16.201,-49.608,164
4026,carolina,carolina,city,-7.333,-47.469,157
4027,praia grande,praia grande,city,-29.197,-49.95,173
4028,valenca,valenca,city,-13.37,-39.073,155
4029,jaguaruana,jaguaruana,city,-4.834,-37.781,156
4030,betim,betim,city,-19.968,-44.198,168
4031,alcantara,alcantara,city,-2.409,-44.415,157
4032,barracao,barracao,city,-26.254,-53.633,171
4033,monte alegre de minas,monte alegre de minas,city,-18.871,-48.881,168
4034,nao me toque,nao me toque,city,-28.459,-52.821,172
4035,antas,antas,city,-10.4,-38.333,155
4036,macarani,macarani,city,-15.568,-40.423,155
4037,brodowski,brodowski,city,-20.991,-47.659,170
4038,ipueiras,ipueiras,city,-4.542,-40.719,156
4039,sao goncalo do para,sao goncalo do para,city,-19.983,-44.859,168
4040,minas novas,minas novas,city,-17.219,-42.59,168
4041,acegua,acegua,city,-31.868,-54.162,172
4042,itajuipe,itajuipe,city,-14.678,-39.375,155
4043,uruoca,uruoca,city,-3.314,-40.557,156
4044,soest,soest,city,52.17333,5.29167,29
4045,patrocinio paulista,patrocinio paulista,city,-20.639,-47.282,170
4046,sao pedro dos ferros,sao pedro dos ferros,city,-20.17,-42.524,168
4047,maracanau,maracanau,city,-3.877,-38.626,156
4048,tabuleiro,tabuleiro,city,-21.359,-43.248,168
4049,araripina,araripina,city,-7.576,-40.498,159
4050,itariri,itariri,city,-24.289,-47.174,170
4051,guariba,guariba,city,-21.36,-48.228,170
4052,parau,parau,city,-5.774,-37.101,160
4053,severiano melo,severiano melo,city,-5.777,-37.958,160
4054,santo antonio das missoes,santo antonio das missoes,city,-28.511,-55.228,172
4055,aparecida do taboado,aparecida do taboado,city,-20.087,-51.094,166
4056,seropedica,seropedica,city,-22.744,-43.708,169
4057,brauna,brauna,city,-21.499,-50.316,170
4058,aracagi,aracagi,city,-6.853,-35.381,158
4059,caetanopolis,caetanopolis,city,-19.295,-44.419,168
4060,perdizes,perdizes,city,-19.353,-47.293,168
4061,vera cruz,vera cruz,city,-29.715,-52.506,172
4062,sao sebastiao do maranhao,sao sebastiao do maranhao,city,-18.084,-42.571,168
4063,porciuncula,porciuncula,city,-20.963,-42.041,169
4064,livramento,livramento,city,-7.374,-36.946,158
4065,natividade da serra,natividade da serra,city,-23.376,-45.442,170
4066,simplicio mendes,simplicio mendes,city,-7.854,-41.91,162
4067,gloria do goita,gloria do goita,city,-8.002,-35.293,159
4068,piranguinho,piranguinho,city,-22.401,-45.532,168
4069,hidrolandia,hidrolandia,city,-4.408,-40.438,156
4070,porto lucena,porto lucena,city,-27.856,-55.016,172
4071,itaituba,itaituba,city,-4.276,-55.984,152
4072,alfredo chaves,alfredo chaves,city,-20.635,-40.75,167
4073,iguaracu,iguaracu,city,-23.197,-51.828,171
4074,dias d avila,dias d avila,city,-12.613,-38.297,155
4075,neustadt,neustadt,city,49.35009,8.13886,38
4076,matutina,matutina,city,-19.223,-45.969,168
4077,senhora de oliveira,senhora de oliveira,city,-20.794,-43.344,168
4078,nova mutum,nova mutum,city,-13.838,-56.084,165
4079,colombo,colombo,city,-25.292,-49.224,171
4080,alagoa nova,alagoa nova,city,-7.071,-35.758,158
4081,santana do ipanema,santana do ipanema,city,-9.378,-37.245,154
4082,campo limpo paulista,campo limpo paulista,city,-23.206,-46.784,170
4083,tapes,tapes,city,-30.673,-51.396,172
4084,ipaumirim,ipaumirim,city,-6.79,-38.719,156
4085,herval d oeste,herval d oeste,city,-27.194,-51.495,173
4086,jaci,jaci,city,-20.882,-49.57,170
4087,nova brescia,nova brescia,city,-29.214,-52.028,172
4088,marcelino vieira,marcelino vieira,city,-6.294,-38.167,160
4089,candeal,candeal,city,-11.808,-39.119,155
4090,oxford,oxford,city,51.75222,-1.25596,9
4091,balsas,balsas,city,-7.533,-46.036,157
4092,itapage,itapage,city,-3.687,-39.586,156
4093,camacan,camacan,city,-15.419,-39.496,155
4094,sao joao do paraiso,sao joao do paraiso,city,-15.314,-42.014,168
4095,belem do brejo do cruz,belem do brejo do cruz,city,-6.189,-37.536,158
4096,itaguara,itaguara,city,-20.392,-44.488,168
4097,itambe,itambe,city,-7.41,-35.113,159
4098,gramado,gramado,city,-29.379,-50.874,172
4099,barbosa,barbosa,city,-21.267,-49.949,170
4100,alfredo marcondes,alfredo marcondes,city,-21.955,-51.413,170
4101,portao,portao,city,-29.702,-51.242,172
4102,popayan,popayan,city,2.43823,-76.61316,138
4103,forst,forst,city,51.73544,14.63971,38
4104,guarani d oeste,guarani d oeste,city,-20.075,-50.339,170
4105,santana da ponte pensa,santana da ponte pensa,city,-20.253,-50.797,170
4106,itambe,itambe,city,-15.245,-40.624,155
4107,bremervorde,bremervorde,city,53.48458,9.14306,38
4108,candiba,candiba,city,-14.411,-42.867,155
4109,santa cruz de monte castelo,santa cruz de monte castelo,city,-22.953,-53.297,171
4110,eirunepe,eirunepe,city,-6.66,-69.874,151
4111,jeriquara,jeriquara,city,-20.311,-47.589,170
4112,turmalina,turmalina,city,-20.052,-50.476,170
4113,caieiras,caieiras,city,-23.364,-46.741,170
4114,toumodi,toumodi,city,6.55799,-5.01769,86
4115,salto do lontra,salto do lontra,city,-25.784,-53.309,171
4116,boa viagem,boa viagem,city,-5.128,-39.732,156
4117,tamboara,tamboara,city,-23.2,-52.469,171
4118,passagem franca,passagem franca,city,-6.18,-43.784,157
4119,dom feliciano,dom feliciano,city,-30.704,-52.108,172
4120,liberato salzano,liberato salzano,city,-27.6,-53.073,172
4121,conceicao do araguaia,conceicao do araguaia,city,-8.258,-49.265,152
4122,lubango,lubango,city,-14.91717,13.4925,97
4123,clevelandia,clevelandia,city,-26.396,-52.471,171
4124,senhora dos remedios,senhora dos remedios,city,-21.028,-43.583,168
4125,belo jardim,belo jardim,city,-8.336,-36.424,159
4126,miguel pereira,miguel pereira,city,-22.454,-43.469,169
4127,chaves,chaves,city,-0.16,-49.988,152
4128,japoata,japoata,city,-10.347,-36.801,161
4129,manga,manga,city,-14.756,-43.932,168
4130,italva,italva,city,-21.421,-41.691,169
4131,barao de melgaco,barao de melgaco,city,-16.279,-55.958,165
4132,ipumirim,ipumirim,city,-27.077,-52.136,173
4133,ozd,ozd,city,48.21667,20.3,39
4134,novo acordo,novo acordo,city,-9.963,-47.677,153
4135,sao lourenco do oeste,sao lourenco do oeste,city,-26.359,-52.851,173
4136,riolandia,riolandia,city,-19.99,-49.681,170
4137,morada nova de minas,morada nova de minas,city,-18.604,-45.357,168
4138,rio branco do sul,rio branco do sul,city,-25.19,-49.314,171
4139,santo antonio do ica,santo antonio do ica,city,-3.102,-67.94,151
4140,nova resende,nova resende,city,-21.126,-46.42,168
4141,duisburg,duisburg,city,51.43247,6.76516,38
4142,tacuarembo,tacuarembo,city,-31.73333,-55.98333,139
4143,petrolandia,petrolandia,city,-27.535,-49.698,173
4144,pilar,pilar,city,-7.267,-35.26,158
4145,arabuta,arabuta,city,-27.16,-52.142,173
4146,garopaba,garopaba,city,-28.023,-48.613,173
4147,paulo lopes,paulo lopes,city,-27.962,-48.684,173
4148,casca,casca,city,-28.561,-51.978,172
4149,igarape miri,igarape miri,city,-1.975,-48.96,152
4150,apuiares,apuiares,city,-3.949,-39.432,156
4151,carmo da cachoeira,carmo da cachoeira,city,-21.461,-45.224,168
4152,venda nova do imigrante,venda nova do imigrante,city,-20.34,-41.135,167
4153,monsenhor hipolito,monsenhor hipolito,city,-6.996,-41.03,162
4154,rio do campo,rio do campo,city,-26.949,-50.141,173
4155,apuarema,apuarema,city,-13.856,-39.744,155
4156,elias fausto,elias fausto,city,-23.043,-47.374,170
4157,santo antonio,santo antonio,city,-6.311,-35.479,160
4158,guaimbe,guaimbe,city,-21.91,-49.897,170
4159,alenquer,alenquer,city,-1.942,-54.738,152
4160,pedra lavrada,pedra lavrada,city,-6.757,-36.48,158
4161,santa barbara,santa barbara,city,-11.958,-38.975,155
4162,nova trento,nova trento,city,-27.286,-48.93,173
4163,farias brito,farias brito,city,-6.931,-39.566,156
4164,jequitiba,jequitiba,city,-19.236,-44.028,168
4165,armacao dos buzios,armacao dos buzios,city,-22.747,-41.882,169
4166,mutum,mutum,city,-19.8,-41.438,168
4167,abadia dos dourados,abadia dos dourados,city,-18.486,-47.403,168
4168,inconfidentes,inconfidentes,city,-22.317,-46.328,168
4169,corumbatai,corumbatai,city,-22.22,-47.626,170
4170,lutecia,lutecia,city,-22.34,-50.392,170
4171,guapimirim,guapimirim,city,-22.537,-42.982,169
4172,presidente epitacio,presidente epitacio,city,-21.763,-52.116,170
4173,chapada dos guimaraes,chapada dos guimaraes,city,-15.461,-55.75,165
4174,douradoquara,douradoquara,city,-18.431,-47.609,168
4175,tres arroios,tres arroios,city,-27.499,-52.147,172
4176,pirangi,pirangi,city,-21.091,-48.658,170
4177,jesuania,jesuania,city,-21.998,-45.291,168
4178,oliveira,oliveira,city,-20.696,-44.827,168
4179,colombia,colombia,city,-20.176,-48.689,170
